channel,message_id,date,text,has_media,media_type,media_path
meneshayeofficial,1029,2025-06-16T14:52:53+00:00,"**ወድ የገላግሌ ደንበኞቻችን  ለልጆዎ የሚሰጥ ምርጥ ስጦታ ከገላግሌ እህት ብራንድ የሆነው መነሻዬ ከዚህ በታች ባስቀመጥንልዎ ማስፈንጠሪያ ተጠቅመው የመነሻዬን ድረ ገፅ በመጎብኘት ለልጅዎ የሚሆኑ ስጦታ ትምህርታዊ መጫዎቻዎችን በቀላሉ መምረጥ እንደሚችሉ ስንገልፅ በታላቅ ደስታ ነው።
ድረገፃችንን ይጎብኙ ፤ የወደዱትን ይምረጡ ፤ የመረጡትን ይሸምቱ!!

☑️****https://meneshaye-official.com/meneshaye-lelije/****

****https://meneshaye-official.com/****

☎️ይደውሉ ****0989939393**** ወይም ****0930323334**** ያሉበት እንደርሳለን


****#cocomelon**** ****#baby**** ****#የኢትዮጵያልጆች**** ****#kidseducation**** ****#giftforkids**** ****#ethiopianparents**** ****#meneshaye**** ****#Ethiopia**",True,document,
meneshayeofficial,1028,2025-06-16T13:51:37+00:00,"☑️**ከእርሳስ አያያዝ ጀምሮ አማርኛና እንግሊዘኛ በቀላሉ ማንበብና መፃፍ የሚያስችል 

ስለቀለሜ መነሻ የበለጠ ለማወቅ ከታች ያለውን ማስፈንጠሪያ ይጫኑ
****https://meneshaye-official.com/meneshaye-lelije/yekeleme-menesha.html****

☎️0930323334/****0989939393**** ይደውሉልን


 ****#EducationalToys**** ****#learningtoys**** ****#stemtoys**** ****#LEGO**** ****#forkids**** ****#meneshaye**** ****#መነሻዬ**",True,photo,..\..\data\raw\media\meneshayeofficial_1028.jpg
meneshayeofficial,1027,2025-06-16T07:59:47+00:00,"የሂሳብ ሊቅ መነሻ ጥቅል

**ልጆችዎ ከቁጥር ጋር ጓደኛ የሚሆኑበት
**
☑️ቁጥርን ከመቁጠር ጀምሮ ሂሳብን በቀላሉ የሚማሩበት

  ☑️መጻፊያ ሰሌዳ ያለው

☑️ለበለጠ መረጃ ከታች ያለውን ማስፈንጠሪያ ይጫኑ

https://meneshaye-official.com/meneshaye-lelije/yehisab-liq.html


☎️0930323334/0989939393 ይደውሉልን


#EducationalToys #learningtoys #stemtoys #LEGO #forkids #meneshaye #መነሻዬ",True,photo,..\..\data\raw\media\meneshayeofficial_1027.jpg
meneshayeofficial,1026,2025-06-14T14:54:30+00:00,"**ይህ የሁሉም ቤት ችግር ነው / የበርካታ ቤቶች እውነት ነው !

**👉**ደግሞ ደጋግሞ ግርግዳውን ማጽዳት እና እንደገና መቀባት እንዲቀር መፍትሔው ልጆችን ግድግዳ ላይ መጻፍ የሚያስረሳ** ጥቅል ከመነሻዬ ያገኛሉ።

👉**ኤሌክትሮኒክ ሰሌዳ፣ 2በ1 ሰሌዳ ፣11 መጽሀፍት ልጆች እዛው ላይ  እየፃፉና እያጠፉ እየተዝናኑ የሚለማመዱባቸው  **በተጨማሪም ባለ ድምፅ መማሪያ መነሻዬ ፓድ፣ የሰዓት መማሪያ ቦርድ  ሁሉንም በአንድ ላይ የያዘ ጥቅል

👉በአንድ ድንጋይ እንዲሉ.....ማለት ይህ አይደል?


👉**መነሻዬ!!
ልጆችዎ የማንበብ ፣ መፃፍ ፣ ማዳመጥ እና ማንበብ  ችሎታቸውን በተቀናጀ መልኩ በምስል ፣ በድምፅና በተግባር የሚለማመዱበትን አስደናቂ ጥቅል ለልጆችዎ

**
☎️ለማዘዝ 0989939393/0930323334 ይደውሉልን




#meneshaye #ገላግሌ #Ethiopia #kidslearning #stemforkids #educationaltoys #WritingBoard #gelagle #fypシ",True,document,
meneshayeofficial,1025,2025-06-13T09:09:31+00:00,"**ይህ ሶፋ እኮ ነው ሲዘረጋ ፍራሽ የሚሆነው!
ከሶስት አመት ዋስትና ጋር

ስለምርቱ ማብራሪያ ከፈለጉ ከታች ያለውን ይጫኑ

☑️telegram :****https://t.me/kerasbelayofficial****
☑️tik tok:****tiktok.com/@kerasbelayofficial****

☎️0989939393/****0911259661****


****#gelagle**** ****#ገላግሌ**** ****#sofabed**** ****#furniture**** ****#Mattress**** ****#ሶፋ**** ****#ፋራሽ**",True,photo,..\..\data\raw\media\meneshayeofficial_1025.jpg
meneshayeofficial,1023,2025-06-12T12:57:27+00:00,"**""የእናት ፍቅር የማይቋረጥ፣ የማይለወጥ፣ የማይቀር... እሷ እስከ መጨረሻው ድረስ  ከልጇ ጋር ናት!""
""ክብር ለእናቶች ፣ፍቅሯ የማይለወጥ ነው!""
ለበለጠ

 ☑️0989939393/****https://t.me/meneshayeofficial****

☑️****https://meneshaye-official.com/meneshaye-lelije/yekeleme-menesha.html****

****#mom**** ****#momlife**** ****#momanddaughter**** ****#meneshaye**** ****#gelagle**** ****#ገላግሌ**** ****#Ethiopia**",True,document,
meneshayeofficial,1022,2025-06-12T09:52:35+00:00,"ለረጅም አመት በትምህርት ያገለገሉ ባለሙያዎች ስለ መነሻዬ ምን ይላሉ?

0989939393/0930323334 ይደውሉልን

ለልጆዎ ትምርታዊ የሆነ መጫወቻ ከፈለጉ የመነሻዬ ቴሌግራም ይቀላቀሉ
https://t.me/meneshayeofficial

#shigigerdaniel#glory#meneshaye #መነሻዬ#parents #kindergarten #kidsstore#preschool ",True,document,
meneshayeofficial,1021,2025-06-10T12:17:25+00:00,"☑️**ለልጅ የሚሰጥ ምርጥ ስጦታ

☑️ከእርሳስ አያያዝ ጀምሮ አማርኛና እንግሊዘኛ በቀላሉ ማንበብና መፃፍ የሚያስችል ጥቅል የቀለሜ መነሻ ጥቅል

☎️0930323334/****0989939393**** ይደውሉልን


****#EducationalToys**** ****#learningtoys**** ****#stemtoys**** ****#LEGO**** ****#forkids**** ****#meneshaye**** ****#መነሻዬ**",True,document,
meneshayeofficial,1020,2025-06-10T07:33:59+00:00,"**ለምቾትዎ ትክክለኛ ምርጫ!!
ተጣጣፊ ሶፋ ሲፈልጉ በቀላሉ ፍራሽ ማድረግ የሚችሉት

☎️ይደውሉ ****0989939393**** ወይም ****0930323334**** ያሉበት እንደርሳለን

****#condominium**** ****#SpaceSaving**** ****#FurnitureSale**** ****#Mattress**** ****#sofa**** ****#gelagle**** ****#ገላግሌ**** ****#furniture**** ****#Ethiopia**",True,photo,..\..\data\raw\media\meneshayeofficial_1020.jpg
meneshayeofficial,1019,2025-06-09T15:16:05+00:00,"**ለልጆዎ አፍ ማስፈቻ ፍቱን ምርጫ!!

መነሻዬ ድክድክ

☑️ባለድምጽ የልጆች መመሪያ
☑️በአማርኛና በእንግሊዝኛ 
☑️150 መማሪያ ካርዶች ያሉት

👉ለበለጠ መረጃ ከታች ያለውን ድህረ ገጽ ይጫኑ
****https://meneshaye-official.com/meneshaye-lelije/dik-dik.html****


👉ይደውሉ ****0989939393**** ወይም ****0930323334**** ያሉበት እንደርሳለን

አዳዲስ ምርቶችን ከፈለጉ ቴሌግራም ቻናላችንን
 በመቀላቀል ቤተሰብ ይሁኑ

****https://t.me/meneshayeofficial****

****#kidslearning**** ****#educationforkids**** ****#parenting**** ****#parentingtipsstemtoys**** ****#LEGO**** ****#forkids**** ****#meneshaye**** ****#መነሻዬ**",True,photo,..\..\data\raw\media\meneshayeofficial_1019.jpg
meneshayeofficial,1018,2025-06-09T10:18:39+00:00,"**የሂሳብ ሊቅ መነሻ ጥቅል
  
 ቁጥርን ከመቁጠር ጀምሮ ሂሳብን በቀላሉ የሚማሩበት
ለበለጠ 

 
****0989939393**** ****/0930323334****

****#meneshay**** ****#MathForKids**** ****#educational**** ****#boardgames**** ****#game**",True,document,
meneshayeofficial,1017,2025-06-05T18:05:30+00:00,**ውድ የመነሻዬ ደንበኞቻችን እንኳን ለዓረፋ በዓል በሰላም አደረሳችሁ። በዓሉ  የሰላም ፣ የጤና ፣ የፍቅር እንዲሆን የምንመኝልዎ ተወዳጆቹንና አዳዲሶቹን የገላግሌ ምርቶች በማቅረብ ጭምር ነው። መልካም በዓል!!**,True,photo,..\..\data\raw\media\meneshayeofficial_1017.jpg
meneshayeofficial,1016,2025-06-05T11:52:15+00:00,"ውድ የገላግሌ ደንበኞቻችን እንኳን ለዓረፋ በዓል በሰላም አደረሳችሁ። በዓሉ  የሰላም ፣ የጤና ፣ የፍቅር እንዲሆን የምንመኝልዎ ተወዳጆቹንና አዳዲሶቹን የገላግሌ ምርቶች በማቅረብ ጭምር ነው። 2በ1 የሚዘረጋ ሶፋና ፋራሽ ፣ የኤሌክትሪክ መጥበሻ ፣ በማኑዋልና በኤሌክትሪክ የሚሰሩ መፍጫዎችና የተለያዩ የፅዳት እቃዎችን ከኛ ዘንድ በብዛትም በጥራትም ያገኟቸዋል።
በገላግሌ ምርቶች ስራዎን ያቅልሉ ፤ ኑሮዎን ያዘምኑ!!
መልካም በዓል!!",True,photo,..\..\data\raw\media\meneshayeofficial_1016.jpg
meneshayeofficial,1015,2025-06-05T07:55:01+00:00,"**መነሻዬ ድክድክ
☑️ባለድምጽ የልጆች መመሪያ
☑️በአማርኛና በእንግሊዝኛ 
☑️150 መማሪያ ካርዶች ያሉት

👉ለበለጠ መረጃ ከታች ያለውን ድህረ ገጽ ይጫኑ
**https://meneshaye-official.com/meneshaye-lelije/dik-dik.html**


👉ይደውሉ **0989939393** ወይም **0930323334** ያሉበት እንደርሳለን


አዳዲስ ምርቶችን ከፈለጉ ቴሌግራም ቻናላችንን በመቀላቀል ቤተሰብ ይሁኑ
**https://t.me/meneshayeofficial",True,document,
meneshayeofficial,1014,2025-06-04T16:01:34+00:00,"የሂሳብ ሊቅ መነሻ ጥቅል 
ቁጥርን ከመቁጠር ጀምሮ ሂሳብን በቀላሉ የሚማሩበት

0930323334/0989939393 

#forkids #kidstoys #kidsoftiktok #baby",True,photo,..\..\data\raw\media\meneshayeofficial_1014.jpg
meneshayeofficial,1012,2025-05-31T09:59:52+00:00,"ልጆቻችሁን በምን እና እንዴት ማስጠናት እንዳለባችሁ ግራ ለተጋባችሁ ወላጆች!

**ይደውሉ **0989939393** ወይም **0930323334** ያሉበት እንደርሳለን**",True,document,
meneshayeofficial,1011,2025-05-30T07:19:37+00:00,"**መነሻዬ ድክድክ
☑️ባለድምጽ የልጆች መመሪያ
☑️በአማርኛና በእንግሊዝኛ 
☑️150 መማሪያ ካርዶች ያሉት

👉ለበለጠ መረጃ ከታች ያለውን ድህረ ገጽ ይጫኑ
****https://meneshaye-official.com/meneshaye-lelije/dik-dik.html****


👉ይደውሉ ****0989939393**** ወይም ****0930323334**** ያሉበት እንደርሳለን


አዳዲስ ምርቶችን ከፈለጉ ቴሌግራም ቻናላችንን በመቀላቀል ቤተሰብ ይሁኑ
**https://t.me/meneshayeofficial",True,photo,..\..\data\raw\media\meneshayeofficial_1011.jpg
meneshayeofficial,1010,2025-05-29T09:36:53+00:00,"መጻፍ እና ማንበብ ለማይችሉ ልጆች የሚሆን  የልጆች መመሪያ ጥቅል

☎️ 0989939393/0930323334


#kidslearning #educationforkids #parenting #parentingtips #ethiopia#ethiopianfamily",True,document,
meneshayeofficial,1009,2025-05-28T12:08:06+00:00,"☑️ለልጅ የሚሰጥ ምርጥ ስጦታ

☑️ከእርሳስ አያያዝ ጀምሮ አማርኛና እንግሊዘኛ በቀላሉ ማንበብና መፃፍ የሚያስችል ጥቅል የቀለሜ መነሻ ጥቅል

☎️0930323334/0989939393 ይደውሉልን


 #EducationalToys #learningtoys #stemtoys #LEGO #forkids #meneshaye #መነሻዬ",True,photo,..\..\data\raw\media\meneshayeofficial_1009.jpg
meneshayeofficial,1008,2025-05-27T12:20:19+00:00,"**ከራስ በላይ  2በ1 የሚዘረጋ ሶፋና አልጋ ይለያል!!
ከሶስት አመት ዋስትና ጋር

****0989939393****/0911259661 ይዘዙን ያሉበት እናደርሳለን

ለበለጠ
 telegram :****https://t.me/kerasbelayofficial****
tik tok:****tiktok.com/@kerasbelayofficial**",True,document,
meneshayeofficial,1007,2025-05-27T09:20:42+00:00,"**የልጆችዎን ነገ ዛሬ ያስጀምሩ !!
የቀለሜ መነሻ ጥቅል

**👉ከእርሳስ አያያዝ ጀምሮ አማርኛና እንግሊዘኛ በቀላሉ ማንበብና መፃፍ የሚያስችል ጥቅል የቀለሜ መነሻ ጥቅል

👉ስለቀለሜ መነሻ የበለጠ ለማወቅ ከታች ያለውን ማስፈንጠሪያ ይጫኑ
**https://meneshaye-official.com/meneshaye-lelije/yekeleme-menesha.html**

☎️ይደውሉ 0989939393 ወይም 0930323334 ያሉበት እንደርሳለን
http://tiktok.com/@meneshayeofficial

#forkids #kidsactivities #kidstoys #kidsoftiktok",True,photo,..\..\data\raw\media\meneshayeofficial_1007.jpg
meneshayeofficial,1006,2025-05-27T07:57:59+00:00,"**የሚዘረጋ ሶፍ
ሲዘረጋ ከሶፋ ወደ ፍራሽ
ከሶስት አመት ዋስትና ጋር

ስለምርቱ ማብራሪያ ከፈለጉ ከታች ያለውን ይጫኑ

telegram :****https://t.me/kerasbelayofficial****
tik tok:****tiktok.com/@kerasbelayofficial**

☎️0989939393/0911259661",True,photo,..\..\data\raw\media\meneshayeofficial_1006.jpg
meneshayeofficial,1005,2025-05-20T12:30:03+00:00,"**የሚዘረጋ ሶፋ

የቤተሰብ ባለውለታ ከማረፊያ እስከ መተኛ!!
**
👉ስትፈልጉ አልጋ የምታደርጉት
👉ሁሌም አዲስ የማይረግብ የማይሟሽሽ
👉ከተረጋገጠ ሶስት አመት ዋስትና ጋር

☑️0989939393  📱0911259661 
🚴‍♂️ ይዘዙን ያሉበት ድረስ እናመጣለን‼️


#foldablesofabed #FoldableMattress #gelagle #kerasbelay#addisababa #onlineshopping #sofa #Mattress #ገላግሌ",True,document,
meneshayeofficial,1004,2025-05-17T11:07:10+00:00,"**የሚዘረጋ ሶፋ
**
**በቀንም በማታ የምቾትዎ አለኝታ!
**
👉ስትፈልጉ አልጋ የምታደርጉት
👉ሁሌም አዲስ የማይረግብ የማይሟሽሽ
👉ከተረጋገጠ ሶስት አመት ዋስትና ጋር

☑️0989939393  📱0911259661 
🚴‍♂️ ይዘዙን ያሉበት ድረስ እናመጣለን‼️


#foldablesofabed #FoldableMattress #gelagle #kerasbelay#addisababa #onlineshopping #sofa #Mattress #ገላግሌ",True,document,
meneshayeofficial,1003,2025-05-15T11:01:41+00:00,https://www.tiktok.com/@gelagle_?_t=ZM-8wNGRdFTctq&_r=1,True,,
meneshayeofficial,1002,2025-05-14T15:31:41+00:00,"እስከዛ 2በ1 የልጆች ፖፖ

👉ተነጥሎ ወጥቶ ሲንክ ላይ የሚቀመጥ
👉ለልጆች ምቹ የሆነ ልዩ ዲዛይን
👉የልጆዎን ደህንነት የሚጠብቅ
👉ማይቀዘቅዝ እና የማይቆረቁር 
👉በጣም ጠንካራ
👉ለማፅዳት አመቺ እና በቀላሉ የሚነቃቀል
👉የተረጋገጠ የ አንድ ዓመት ዋስትና እንሰጣለን‼️


0989939393    /   📱0911259661 

🚴‍♂️ ይዘዙን ያሉበት ድረስ እናመጣለን‼️

👉በሚሊኒየም እና ኤግዚቢሽን ባዛር ያገኙናል

👉#kidspottytraining #የልጅ_ልጅ_ደስታ #mombabycare #ethiomom #addisababa #gelagle",True,document,
meneshayeofficial,1001,2025-05-13T13:27:42+00:00,"**የገላግሌ እህት ብራድ የሆነው ከራስ በላይ ችግር ፈቺ የሆኑ የግል ምቾትን እና ደህንነትን የሚጠብቁ ምርቶችን በቅርቡ  ያቀርባል ።

ወድ የገላግሌ እና የመነሻዬ ደንበኞቻችን ከራስ በላይ ምርቶችን በቀላሉ እንዲያገኙ ከዚህ በታች ባስቀመጥንልዎ ማስፈንጠሪያ ተጠቅመው  ድረ ገጻችን  ይቀላቀሉ ።

telegram :****https://t.me/kerasbelayofficial****
tik tok:****tiktok.com/@kerasbelayofficial**",True,document,
meneshayeofficial,1000,2025-05-09T16:02:46+00:00,"በሪሞት የሚንቀሳቀሱ ጠንካራና ቅንጡ መኪኖችን ለልጆችዎ ከመነሻዬ ይሸምቱ!!

👉 መነሻዬ የልጆችዎን መነሻ የሚያቀሉ ትምህርታዊ መጫዎቻዎችን የሚያገኙበት ስፍራ!!

📍ጉርድ ሾላ ሆሊ ሲቲ ሴንተር 3ኛ ፎቅ

ይደውሉ 0989939393 / 0930323334

website:- https://meneshaye-official.com/en/meneshaye-rc-cars.html",True,document,
meneshayeofficial,999,2025-05-08T17:53:34+00:00,"**ገላግሌ የልጆች ምግብ መስሪያ
ይህን ያህል ቀሏል!!
☑️ይቀቅላል☑️ይፈጫል☑️ያልማል☑️ፀረ-ብክለት☑️በራሱ የሚፀዳ

👉ከፍተኛ ጉልበት ስላለው በፍጥነት ምግብ ያዘጋጃል
👉የራሱ ሰአት መቆጣጠሪያ ያለው

የተረጋገጠ የ አንድ ዓመት ዋስትና እንሰጣለን‼️

📱**0989939393**    /   📱**0911259661** 

🚴‍♂️ ይዘዙን ያሉበት ድረስ እናመጣለን‼️

👑👑 ውድ ደንበኛችን በስራችን ላይ ሀሳብ እና አስተያየት ካለዎት  በዚህ ስልክ ደዉለዉ ያሳዉቁን። 
**0939091943**



**#foodprocessor** **#forkids** **#kitchengadgets** **#mom** **#mombabycare** **#mombabyfeeding** **#የልጆች** **#ethiopianmother** **#addisababa",True,document,
meneshayeofficial,998,2025-05-07T17:03:15+00:00,"☑️ሁሉንም በአንድ የያዘ የልጆች መጫወቻ

☑️ለበለጠ መረጃ ከታች ያለውን ማስፈንጠሪያ ይጫኑ
https://meneshaye-official.com/en/meneshaye-kids-play.html

☎️**ይደውሉ **0989939393** ወይም **0930323334** ያሉበት እንደርሳለን**",True,document,
meneshayeofficial,997,2025-05-06T15:24:23+00:00,"☑️**የሂሳብ ሊቅ መነሻ ጥቅል

☑️የአለም ቋንቋ ከቻሉ እዳዉ ገብስ ነው

☑️ቁጥርን ከመቁጠር ጀምሮ ሂሳብን በቀላሉ የሚማሩበት

☑️ለበለጠ መረጃ ከታች ያለውን ማስፈንጠሪያ ይጫኑ

****https://meneshaye-official.com/meneshaye-lelije/yehisab-liq.html****

☑️ይደውሉ ****0989939393**** ወይም ****0930323334**** ያሉበት እንደርሳለን**",True,photo,..\..\data\raw\media\meneshayeofficial_997.jpg
meneshayeofficial,996,2025-05-05T15:45:32+00:00,"swing car 
👉 ያለምንም ኤሌክትሪክና ቻረጅ የሚሰራ 
👉 እጃቸውን ተጠቅመው ብቻ የሚነዱት
👉 እስከ 120 ኪሎ ግራም  መሸከም የሚችል

ይደውሉ 0989939393 ወይም 0930323334

የ Swing car ዋጋ ከነ ማብራሪያ
👇👇👇👇👇
 https://meneshaye-official.com/en/meneshaye-manual-vehicles.html

አድራሻ፦
📍 ጉርድ ሾላ ሆሊ ሲቲ ሴንተር 3ኛ ፎቅ
የልጅዎን መነሻ ያቅልሉ!
#swingcar #car #play #toy #kid #store #game #entertain #gift #logicalthinking #educationaltoys #meneshaye",True,document,
meneshayeofficial,995,2025-05-03T11:07:00+00:00,"የቀለሜ መነሻ ጥቅል
👉ከእርሳስ አያያዝ ጀምሮ አማርኛና እንግሊዘኛ በቀላሉ ማንበብና መፃፍ የሚያስችል ጥቅል የቀለሜ መነሻ ጥቅል
ልጆች እየወደዱ የሚማሩበት ፤ ሳይሰላቹ የሚያጠኑበት!!
👉 ባለ ድምፅ መማሪያ መነሻዬ ፓድ
👉 የሰአት አቆጣጠርን የሚማሩበት
👉 የስዕል ችሎታቸውን የሚያዳብሩበት
👉 11 እየፃፉና እያጠፉ የሚለማመዱባቸው መፃህፍት
👉 ኤሌክትሮኒክ ሰሌዳና 2በ1 ሰሌዳ
👉 የሰዓት መማሪያ ቦርድ
👉 ከ20 በላይ ማርከሮችና ጠመኔዎችን ያካተተ
👉 በዶ/ር ኢዮብ ማሞ ተዘጋጅቱ ለወላጆች ከመነሻዬ ከተበረከተ ስጦታ ጋር
ዋጋ 12000
ስለቀለሜ መነሻ የበለጠ ለማወቅ ከታች ያለውን ማስፈንጠሪያ ይጫኑ
https://meneshaye-official.com/meneshaye-lelije/yekeleme-menesha.html

☎️ይደውሉ 0989939393 ወይም 0930323334 ያሉበት እንደርሳለን
http://tiktok.com/@meneshayeofficial",True,photo,..\..\data\raw\media\meneshayeofficial_995.jpg
meneshayeofficial,994,2025-05-02T15:35:53+00:00,"4D HUMAN ANATOMY

☑️ለጆች እየገጣጠሙ ይጫወቱ ስለሰውነት ክፍሎች በጥልቀት ይወቁ!

👉የበለጠ ለማወቅ ከታች ያለውን ማስፈንጠሪያ ይጫኑ

**https://meneshaye-official.com/en/meneshaye-4d-anatomy.html**  

👉ይደውሉ 0989939393 ወይም 0930323334 ያሉበት እንደርሳለን

👉http://tiktok.com/@meneshayeofficial

👉አድራሻ፦ ጉርድ ሾላ ሆሊ ሲቲ ሴንተር ፤ ፒያሳ ካንትሪ ታወር ፤ ጀሞ ደሊና ሞል ፤ ገርጂ ከፋውንቴን ህንፃ ፊት ለፊት

🙏ውድ ደንበኛችን በስራችን ላይ ሀሳብ እና አስተያየት 
     ካለዎት ብቻ በዚህ ስልክ ደዉለዉ ያሳዉቁን። 
    0939091943",True,document,
meneshayeofficial,993,2025-04-30T09:23:39+00:00,"**ባለ ድምፅ በካርድ የሚሰራ የህፃናት መመሪያ!!

ልጆችዎ ድክ ድክ ብለው ንግግር ይጀምሩ
👉150 አማርኛ፣ እንግሊዘኛ እና ሂሳብ መማሪያ ካርድ ያለው
🗣ድክዬ ድክዬ. . .ድክ. . .ድክዬ
ሰምቼ ማልጠግባት ውብ መማሪያዬ

👉የመጀመሪያ ደረጃ ባለድምፅ የልጆች መማሪያ

👉በአማርኛ እና በእንግሊዘኛ ቋንቋ

👉ትምህርት ቤት ላልገቡ ቤት ውስጥ ለተቀመጡ ህፃን ተመራጭ

👉በቻርጅም በባትሪም የሚሰራ ሲሆን ወደተፈለገው ቦታ ይዞ ለመንቀሳቀስ ምቹ።

የመነሻዬ ድክድክ ማብራሪያ ከነ ዋጋ ለማወቅ ከታች ያለውን መስፈንጠሪያ ይጫኑ

**ስለምርቶ የበለጠ ለማወቅ ይሄን ይጫኑ

https://meneshaye-official.com/meneshaye-lelije/dik-dik.html**

ይደውሉ **0989939393** ወይም **0930323334** ያሉበት እንደርሳለን

**http://tiktok.com/@meneshayeofficial**
**
#kidsoftiktok**  **#kidsactivities** **#forkids**  **#science** **#children** **#kids** **#knowledge** # **#kidsactivities** **#kidsoftiktok",True,photo,..\..\data\raw\media\meneshayeofficial_993.jpg
